Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Z Position	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Group Z Position	Group Sigma Z	42 Group Coherence	XY Ellipticity	Unwrapped Z	Unwrapped Z Error	XY Group Ellipticity	Unwrapped Group Z	Unwrapped Group Z Error
 1.14474E+002	 1.49850E+002	 9.45613E+001	 1.45985E+002	 1.43091E+000	 1.16343E+000	 1.54100E+003	 1.49638E+002	 1.00000E+000	 1.36440E+004	 2.90000E+001	 1.52538E+006	 1.66475E+000	 1.22413E+001	 3.64511E-002	 2.96372E-002	 1.05979E-001	 7.24183E-002	 4.00790E+005	 9.45360E+001	 1.45843E+002	 3.52983E-002	 3.52983E-002	 9.79600E+003	 8.00000E+000	 1.00000E+000	 0.00000E+000	 5.54967E+001	 2.41126E+001	 8.07160E+001	 1.00000E+002	 3.37969E-001	 1.80979E-001	 0.00000E+000	 2.38711E+002	 7.64910E+000	 7.99281E-001	 3.36794E+001	 3.39443E+001	 7.28875E+001	 2.64403E+002	 2.87615E+000	 8.43093E-001	 1.03102E-001	 2.38711E+002	 7.37887E+001	 4.01928E-002	-2.68425E+001	-1.26337E+002
 1.12720E+002	 1.49962E+002	 9.45335E+001	 1.45743E+002	 1.35847E+000	 1.25236E+000	 1.58100E+003	 1.48622E+002	 1.00000E+000	 1.36450E+004	 2.70000E+001	 1.52549E+006	 1.70129E+000	 1.22459E+001	 3.41652E-002	 3.14966E-002	 7.09546E-002	 6.16761E-002	 4.00790E+005	 9.45361E+001	 1.45843E+002	 3.52983E-002	 3.52983E-002	 9.79600E+003	 8.00000E+000	 2.00000E+000	 0.00000E+000	 2.37065E+001	 3.84946E+001	 9.17483E+001	 1.00000E+002	 3.32907E-001	 6.95145E-002	 0.00000E+000	 2.69441E+002	 5.24851E+000	 1.15003E+000	 3.36794E+001	 3.39443E+001	 7.28875E+001	 2.64411E+002	 2.87615E+000	 8.43093E-001	 4.06410E-002	-2.18048E+001	-1.21831E+002	 4.01928E-002	-2.68349E+001	-1.26419E+002
 1.12346E+002	 1.09245E+002	 9.46865E+001	 1.45697E+002	 1.21879E+000	 9.81002E-001	 8.17000E+002	 1.13390E+002	 1.00000E+000	 1.36480E+004	 3.70000E+001	 1.52582E+006	 1.19563E+000	 1.04520E+001	 4.26400E-002	 3.43209E-002	 9.57518E-002	 6.58605E-002	 4.00790E+005	 9.45362E+001	 1.45843E+002	 3.52983E-002	 3.52983E-002	 9.79600E+003	 8.00000E+000	 3.00000E+000	 0.00000E+000	 3.11262E+001	 3.30572E+001	 5.23175E+001	 1.00000E+002	 2.44323E-001	 1.63235E-001	 0.00000E+000	 2.72269E+002	 1.33248E+001	 6.30144E-001	 3.36794E+001	 3.39443E+001	 7.28875E+001	 2.64434E+002	 2.87615E+000	 8.43093E-001	 1.08095E-001	 2.72269E+002	 1.01691E+002	 4.01928E-002	-2.68112E+001	-1.26378E+002
 1.12075E+002	 1.80091E+002	 9.44800E+001	 1.45749E+002	 1.40094E+000	 1.27228E+000	 1.98300E+003	 1.50095E+002	 1.00000E+000	 1.36490E+004	 2.00000E+001	 1.52591E+006	 1.78239E+000	 1.34198E+001	 3.14600E-002	 2.85707E-002	 7.51079E-002	 6.32207E-002	 4.00790E+005	 9.45361E+001	 1.45844E+002	 3.52983E-002	 3.52983E-002	 9.79600E+003	 8.00000E+000	 4.00000E+000	 0.00000E+000	 4.59763E+001	 4.57858E+001	 9.25231E+001	 1.00000E+002	 3.90348E-001	 8.25424E-002	 0.00000E+000	 2.65080E+002	 6.84863E+000	 7.86948E-001	 3.36794E+001	 3.39443E+001	 7.28875E+001	 2.64441E+002	 2.87615E+000	 8.43093E-001	 4.81303E-002	-2.61660E+001	-1.33633E+002	 4.01928E-002	-2.68042E+001	-1.26398E+002
 1.14659E+002	 1.11780E+002	 9.45846E+001	 1.45910E+002	 1.31436E+000	 1.28210E+000	 1.16600E+003	 1.48659E+002	 1.00000E+000	 1.36500E+004	 3.40000E+001	 1.52604E+006	 1.68514E+000	 1.05726E+001	 3.84914E-002	 3.75468E-002	 1.12834E-001	 1.07725E-001	 4.00790E+005	 9.45362E+001	 1.45844E+002	 3.52983E-002	 3.52983E-002	 9.79600E+003	 8.00000E+000	 5.00000E+000	 0.00000E+000	 2.98879E+001	 2.24648E+001	 6.56204E+001	 1.00000E+002	 2.52134E-001	 2.92029E-001	 0.00000E+000	 2.55581E+002	 7.43447E+000	 9.45392E-001	 3.36794E+001	 3.39443E+001	 7.28875E+001	 2.64443E+002	 2.87615E+000	 8.43093E-001	 1.24232E-002	-3.56642E+001	-1.08091E+002	 4.01928E-002	-2.68029E+001	-1.26318E+002
 1.08323E+002	 1.02663E+002	 9.45506E+001	 1.45962E+002	 1.30257E+000	 1.25460E+000	 1.04000E+003	 1.82473E+002	 1.00000E+000	 1.36530E+004	 4.50000E+001	 1.52637E+006	 1.63420E+000	 1.01323E+001	 4.03908E-002	 3.89036E-002	 1.44612E-001	 1.34624E-001	 4.00790E+005	 9.45360E+001	 1.45844E+002	 3.52983E-002	 3.52983E-002	 9.79600E+003	 8.00000E+000	 7.00000E+000	 0.00000E+000	 2.43610E+001	 3.38232E+001	 4.86918E+001	 1.00000E+002	 2.24850E-001	 5.17837E-001	 0.00000E+000	 2.81138E+002	 1.01728E+001	 7.31568E-001	 3.36794E+001	 3.39443E+001	 7.28875E+001	 2.64464E+002	 2.87615E+000	 8.43093E-001	 1.87561E-002	-1.01080E+001	-8.86574E+001	 4.01928E-002	-2.67810E+001	-1.26286E+002
 1.12596E+002	 1.16318E+002	 9.44669E+001	 1.45815E+002	 1.28196E+000	 1.15989E+000	 1.07800E+003	 1.32235E+002	 1.00000E+000	 1.36550E+004	 3.50000E+001	 1.52658E+006	 1.48693E+000	 1.07851E+001	 3.90451E-002	 3.53269E-002	 1.01299E-001	 8.44769E-002	 4.00790E+005	 9.45358E+001	 1.45844E+002	 3.52983E-002	 3.52983E-002	 9.79600E+003	 8.00000E+000	 8.00000E+000	 0.00000E+000	 1.81052E+001	 4.10604E+001	 6.15457E+001	 1.00000E+002	 2.57349E-001	 2.00594E-001	 0.00000E+000	 2.84309E+002	 7.22166E+000	 1.01220E+000	 3.36794E+001	 3.39443E+001	 7.28875E+001	 2.64470E+002	 2.87615E+000	 8.43093E-001	 4.99943E-002	-6.93677E+000	-1.16244E+002	 4.01928E-002	-2.67757E+001	-1.26349E+002
 1.09103E+002	 7.66434E+001	 9.43139E+001	 1.46101E+002	 1.20574E+000	 1.26210E+000	 7.25000E+002	 1.56293E+002	 1.00000E+000	 2.46590E+004	 5.30000E+001	 2.70437E+006	 1.52176E+000	 8.75462E+000	 4.47800E-002	 4.68732E-002	 1.29149E-001	 1.40652E-001	 7.13506E+005	 9.44700E+001	 1.46032E+002	 7.16840E-002	 7.16840E-002	 2.03000E+003	 4.00000E+000	 1.00000E+000	 0.00000E+000	 2.64655E+001	 1.21349E+001	 4.25671E+001	 1.00000E+002	 1.71894E-001	 5.59221E-001	 0.00000E+000	 2.56071E+002	 1.03878E+001	 8.58058E-001	 2.63065E+001	 1.17415E+001	 3.47345E+001	 2.50568E+002	 7.44638E+000	 7.15349E-001	-2.28380E-002	-3.51749E+001	-7.35004E+001	-4.50026E-002	-4.06771E+001	-5.72496E+001
 1.07430E+002	 6.47010E+001	 9.43303E+001	 1.46080E+002	 8.24580E-001	 9.55067E-001	 3.20000E+002	 9.74935E+001	 1.00000E+000	 2.46650E+004	 6.40000E+001	 2.70500E+006	 7.87528E-001	 8.04369E+000	 4.60954E-002	 5.33898E-002	 1.11767E-001	 1.45726E-001	 7.13506E+005	 9.44705E+001	 1.46031E+002	 7.16840E-002	 7.16840E-002	 2.03000E+003	 4.00000E+000	 4.00000E+000	 0.00000E+000	 1.67786E+001	 1.30877E+001	 3.45224E+001	 1.00000E+002	 1.37096E-001	 4.99128E-001	 0.00000E+000	 2.70557E+002	 1.52679E+001	 8.78733E-001	 2.63065E+001	 1.17415E+001	 3.47345E+001	 2.50496E+002	 7.44638E+000	 7.15349E-001	-7.33218E-002	-2.06888E+001	-8.54851E+000	-4.50026E-002	-4.07497E+001	-5.73259E+001
 1.05832E+002	 1.19348E+002	 9.43232E+001	 1.45723E+002	 1.33038E+000	 1.42209E+000	 1.38900E+003	 1.80266E+002	 1.00000E+000	 2.46690E+004	 3.30000E+001	 2.70539E+006	 1.89192E+000	 1.09247E+001	 3.56964E-002	 3.81573E-002	 1.03396E-001	 1.17156E-001	 7.13700E+005	 9.44012E+001	 1.45704E+002	 7.44012E-002	 7.44012E-002	 3.15100E+003	 4.00000E+000	 2.00000E+000	 0.00000E+000	 4.18002E+001	 2.90743E+001	 6.75303E+001	 1.00000E+002	 2.91660E-001	 2.59799E-001	 0.00000E+000	 2.66796E+002	 9.07075E+000	 7.09932E-001	 3.47246E+001	 1.81132E+001	 5.02884E+001	 2.56609E+002	 5.89243E+000	 7.25593E-001	-3.33205E-002	-2.44494E+001	-5.26724E+001	 1.39340E-002	-3.46365E+001	-1.08646E+002
 1.12881E+002	 9.76898E+001	 9.45348E+001	 1.45686E+002	 1.23832E+000	 1.09007E+000	 8.24000E+002	 1.21572E+002	 1.00000E+000	 2.46700E+004	 4.50000E+001	 2.70551E+006	 1.34985E+000	 9.88381E+000	 4.31388E-002	 3.79743E-002	 1.24093E-001	 9.81071E-002	 7.13700E+005	 9.44011E+001	 1.45704E+002	 7.44012E-002	 7.44012E-002	 3.15100E+003	 4.00000E+000	 3.00000E+000	 0.00000E+000	 3.90312E+001	 1.19983E+001	 5.23157E+001	 1.00000E+002	 2.17597E-001	 3.54398E-001	 0.00000E+000	 2.45058E+002	 9.66719E+000	 8.64863E-001	 3.47246E+001	 1.81132E+001	 5.02884E+001	 2.56593E+002	 5.89243E+000	 7.25593E-001	 6.36706E-002	 2.45058E+002	 1.21913E+002	 1.39340E-002	-3.46521E+001	-1.08629E+002
 1.13933E+002	 1.71119E+002	 9.44373E+001	 1.46318E+002	 1.44749E+000	 1.60214E+000	 2.38900E+003	 2.80314E+002	 1.00000E+000	 2.47330E+004	 4.50000E+001	 2.71209E+006	 2.31908E+000	 1.30813E+001	 2.96148E-002	 3.27787E-002	 7.61063E-002	 9.18081E-002	 7.15581E+005	 9.44550E+001	 1.46131E+002	 7.34456E-002	 7.34456E-002	 7.41900E+003	 2.00000E+000	 1.00000E+000	 0.00000E+000	 7.01385E+001	 3.87556E+001	 7.60937E+001	 1.00000E+002	 3.83161E-001	 1.47815E-001	 0.00000E+000	 2.49137E+002	 1.04437E+001	 4.70164E-001	 1.04640E+002	 7.37076E+001	 1.92330E+002	 2.66987E+002	 3.41149E+000	 8.16759E-001	-5.07099E-002	-4.21089E+001	-5.28921E+001	-8.37738E-003	-2.42590E+001	-7.64907E+001
 1.25708E+002	 4.34792E+002	 9.44637E+001	 1.46042E+002	 1.39234E+000	 1.35404E+000	 5.03000E+003	 4.79772E+002	 1.00000E+000	 2.47360E+004	 7.00000E+000	 2.71235E+006	 1.88528E+000	 2.08517E+001	 1.96319E-002	 1.90918E-002	 6.08435E-002	 5.77300E-002	 7.15581E+005	 9.44553E+001	 1.46131E+002	 7.34456E-002	 7.34456E-002	 7.41900E+003	 2.00000E+000	 2.00000E+000	 0.00000E+000	 1.21026E+002	 9.03080E+001	 2.47536E+002	 1.00000E+002	 9.77408E-001	 5.28693E-002	 0.00000E+000	 2.68701E+002	 3.80951E+000	 8.88297E-001	 1.04640E+002	 7.37076E+001	 1.92330E+002	 2.66978E+002	 3.41149E+000	 8.16759E-001	 1.39486E-002	-2.25442E+001	-9.64272E+001	-8.37738E-003	-2.42675E+001	-7.65887E+001
 1.15880E+002	 1.74313E+002	 9.47678E+001	 1.46342E+002	 1.44313E+000	 1.58301E+000	 2.40300E+003	 2.19153E+002	 1.00000E+000	 2.47460E+004	 5.00000E+001	 2.71346E+006	 2.28448E+000	 1.32028E+001	 2.94393E-002	 3.22929E-002	 8.76470E-002	 1.04357E-001	 7.15949E+005	 9.46488E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.00000E+000	 0.00000E+000	 6.79807E+001	 3.90647E+001	 8.08497E+001	 1.00000E+002	 3.90822E-001	 1.40863E-001	 0.00000E+000	 2.54120E+002	 9.33832E+000	 5.24283E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70389E+002	 7.02808E-001	 8.27885E-001	-4.62255E-002	-3.71251E+001	-5.23011E+001	 1.89767E-002	-2.08565E+001	-9.94417E+001
 1.17468E+002	 1.83648E+002	 9.48370E+001	 1.46156E+002	 1.31303E+000	 1.38327E+000	 2.05400E+003	 3.14159E+002	 1.00000E+000	 2.47490E+004	 4.70000E+001	 2.71376E+006	 1.81626E+000	 1.35517E+001	 2.89716E-002	 3.05215E-002	 8.68937E-002	 9.58471E-002	 7.15949E+005	 9.46490E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 3.00000E+000	 0.00000E+000	 5.53825E+001	 4.26373E+001	 9.65283E+001	 1.00000E+002	 4.10919E-001	 1.92655E-001	 0.00000E+000	 2.69852E+002	 7.14508E+000	 7.41146E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70375E+002	 7.02808E-001	 8.27885E-001	-2.60503E-002	-2.13940E+001	-5.64609E+001	 1.89767E-002	-2.08702E+001	-9.95045E+001
 1.27920E+002	 3.08130E+002	 9.45625E+001	 1.46151E+002	 1.35340E+000	 1.35635E+000	 3.48500E+003	 5.67141E+002	 1.00000E+000	 2.47500E+004	 1.20000E+001	 2.71384E+006	 1.83568E+000	 1.75536E+001	 2.29258E-002	 2.29758E-002	 7.12496E-002	 7.15432E-002	 7.15949E+005	 9.46490E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 4.00000E+000	 0.00000E+000	 1.11977E+002	 5.51237E+001	 1.49043E+002	 1.00000E+002	 6.62519E-001	 1.32361E-001	 0.00000E+000	 2.52321E+002	 5.96744E+000	 6.81274E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70368E+002	 7.02808E-001	 8.27885E-001	-1.08957E-003	-3.89243E+001	-9.82225E+001	 1.89767E-002	-2.08780E+001	-9.95733E+001
 1.32980E+002	 2.75604E+002	 9.46893E+001	 1.46155E+002	 1.32197E+000	 1.31335E+000	 2.95900E+003	 3.57713E+002	 1.00000E+000	 2.47510E+004	 2.10000E+001	 2.71395E+006	 1.73621E+000	 1.66013E+001	 2.43024E-002	 2.41439E-002	 6.80357E-002	 6.72142E-002	 7.15949E+005	 9.46492E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 5.00000E+000	 0.00000E+000	 8.56907E+001	 4.54860E+001	 1.53297E+002	 1.00000E+002	 6.04705E-001	 1.00977E-001	 0.00000E+000	 2.59870E+002	 4.94325E+000	 8.92536E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70360E+002	 7.02808E-001	 8.27885E-001	 3.27060E-003	-3.13757E+001	-9.48536E+001	 1.89767E-002	-2.08852E+001	-9.95521E+001
 1.28641E+002	 3.33921E+002	 9.46154E+001	 1.46100E+002	 1.32625E+000	 1.36486E+000	 3.72400E+003	 4.55410E+002	 1.00000E+000	 2.47530E+004	 1.30000E+001	 2.71414E+006	 1.81014E+000	 1.82735E+001	 2.17330E-002	 2.23657E-002	 6.56780E-002	 6.93232E-002	 7.15949E+005	 9.46495E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 6.00000E+000	 0.00000E+000	 1.03009E+002	 6.98593E+001	 1.83757E+002	 1.00000E+002	 7.55538E-001	 8.40029E-002	 0.00000E+000	 2.65708E+002	 4.89010E+000	 8.04246E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70337E+002	 7.02808E-001	 8.27885E-001	-1.43472E-002	-2.55374E+001	-7.20336E+001	 1.89767E-002	-2.09081E+001	-9.96099E+001
 1.17854E+002	 3.77803E+002	 9.47133E+001	 1.45989E+002	 1.39125E+000	 1.36687E+000	 4.40900E+003	 5.52917E+002	 1.00000E+000	 2.47540E+004	 9.00000E+000	 2.71423E+006	 1.90165E+000	 1.94371E+001	 2.09524E-002	 2.05853E-002	 8.08155E-002	 7.81122E-002	 7.15949E+005	 9.46496E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 7.00000E+000	 0.00000E+000	 1.15986E+002	 8.17944E+001	 1.85684E+002	 1.00000E+002	 8.07547E-001	 8.73253E-002	 0.00000E+000	 2.66566E+002	 5.18425E+000	 6.97197E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70331E+002	 7.02808E-001	 8.27885E-001	 8.83745E-003	-2.46799E+001	-9.35854E+001	 1.89767E-002	-2.09142E+001	-9.96332E+001
 1.10327E+002	 2.75857E+002	 9.47895E+001	 1.46003E+002	 1.53782E+000	 1.37703E+000	 3.54100E+003	 2.06686E+002	 1.00000E+000	 2.47550E+004	 2.00000E+001	 2.71436E+006	 2.11763E+000	 1.66089E+001	 2.58430E-002	 2.31409E-002	 8.70642E-002	 7.06353E-002	 7.15949E+005	 9.46499E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 8.00000E+000	 0.00000E+000	 8.84431E+001	 6.74273E+001	 1.35982E+002	 1.00000E+002	 6.12682E-001	 5.19310E-002	 0.00000E+000	 2.69701E+002	 6.34578E+000	 6.35570E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70323E+002	 7.02808E-001	 8.27885E-001	 5.51637E-002	-2.15445E+001	-1.35902E+002	 1.89767E-002	-2.09227E+001	-9.96202E+001
 1.21681E+002	 1.64285E+002	 9.48774E+001	 1.46066E+002	 1.13810E+000	 1.13616E+000	 1.32700E+003	 1.58608E+002	 1.00000E+000	 2.47580E+004	 6.10000E+001	 2.71472E+006	 1.29306E+000	 1.28174E+001	 3.12423E-002	 3.11893E-002	 7.89164E-002	 7.86729E-002	 7.15949E+005	 9.46502E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 9.00000E+000	 0.00000E+000	 3.97237E+001	 5.37613E+001	 7.25605E+001	 1.00000E+002	 3.48017E-001	 1.48828E-001	 0.00000E+000	 5.38955E+000	 9.74356E+000	 6.76173E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70304E+002	 7.02808E-001	 8.27885E-001	 8.49885E-004	 5.38955E+000	-5.57419E+001	 1.89767E-002	-2.09417E+001	-9.95985E+001
 1.12491E+002	 1.15707E+002	 9.48742E+001	 1.46305E+002	 1.16077E+000	 1.47288E+000	 1.21900E+003	 2.76638E+002	 1.00000E+000	 2.47590E+004	 6.13000E+002	 2.71488E+006	 1.70966E+000	 1.07567E+001	 3.32462E-002	 4.21856E-002	 9.48198E-002	 1.48580E-001	 7.15949E+005	 9.46505E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.00000E+001	 0.00000E+000	 3.14020E+001	 3.16007E+001	 5.56409E+001	 1.00000E+002	 2.49698E-001	 3.39135E-001	 0.00000E+000	 2.81132E+002	 1.00940E+001	 6.80996E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70297E+002	 7.02808E-001	 8.27885E-001	-1.18509E-001	-1.01137E+001	 5.16398E+001	 1.89767E-002	-2.09485E+001	-9.95233E+001
 1.21185E+002	 1.83664E+002	 9.46578E+001	 1.46097E+002	 1.46160E+000	 1.19057E+000	 1.96900E+003	 2.57175E+002	 1.00000E+000	 2.47600E+004	 4.50000E+001	 2.71493E+006	 1.74014E+000	 1.35523E+001	 3.29387E-002	 2.68306E-002	 1.04528E-001	 7.12827E-002	 7.15949E+005	 9.46505E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.10000E+001	 0.00000E+000	 5.76550E+001	 4.57835E+001	 8.31859E+001	 1.00000E+002	 3.90302E-001	 1.50528E-001	 0.00000E+000	 2.71932E+002	 9.52997E+000	 5.67540E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70284E+002	 7.02808E-001	 8.27885E-001	 1.02195E-001	 2.71932E+002	 1.08076E+002	 1.89767E-002	-2.09612E+001	-9.96549E+001
 1.19072E+002	 2.26302E+002	 9.46228E+001	 1.46128E+002	 1.26860E+000	 1.30979E+000	 2.33000E+003	 2.33564E+002	 1.00000E+000	 2.47610E+004	 3.00000E+001	 2.71502E+006	 1.66159E+000	 1.50433E+001	 2.62813E-002	 2.71346E-002	 6.82939E-002	 7.24271E-002	 7.15949E+005	 9.46509E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.20000E+001	 0.00000E+000	 6.24368E+001	 5.65274E+001	 1.15876E+002	 1.00000E+002	 4.96280E-001	 1.27987E-001	 0.00000E+000	 2.75512E+002	 6.67061E+000	 7.45363E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70278E+002	 7.02808E-001	 8.27885E-001	-1.59749E-002	-1.57338E+001	-6.06428E+001	 1.89767E-002	-2.09672E+001	-9.96577E+001
 1.17629E+002	 1.91961E+002	 9.46511E+001	 1.46207E+002	 1.30408E+000	 1.31024E+000	 2.03200E+003	 2.86637E+002	 1.00000E+000	 2.47640E+004	 4.20000E+001	 2.71533E+006	 1.70866E+000	 1.38550E+001	 2.89297E-002	 2.90662E-002	 6.88710E-002	 6.94588E-002	 7.15949E+005	 9.46507E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.30000E+001	 0.00000E+000	 6.04762E+001	 4.56306E+001	 9.42141E+001	 1.00000E+002	 4.20871E-001	 1.26492E-001	 0.00000E+000	 2.69108E+002	 8.18567E+000	 6.50422E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70248E+002	 7.02808E-001	 8.27885E-001	-2.35421E-003	-2.21372E+001	-8.01765E+001	 1.89767E-002	-2.09976E+001	-9.96545E+001
 1.24631E+002	 3.00837E+002	 9.46785E+001	 1.46085E+002	 1.22209E+000	 1.20063E+000	 2.75000E+003	 5.05167E+002	 1.00000E+000	 2.47650E+004	 1.30000E+001	 2.71541E+006	 1.46728E+000	 1.73447E+001	 2.33044E-002	 2.28952E-002	 6.30879E-002	 6.10607E-002	 7.15949E+005	 9.46508E+001	 1.46045E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.40000E+001	 0.00000E+000	 8.17378E+001	 6.39373E+001	 1.69777E+002	 1.00000E+002	 6.71943E-001	 9.38660E-002	 0.00000E+000	 2.69808E+002	 5.16665E+000	 8.85801E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70245E+002	 7.02808E-001	 8.27885E-001	 8.85718E-003	-2.14377E+001	-9.03364E+001	 1.89767E-002	-2.10002E+001	-9.96933E+001
 1.28446E+002	 6.32899E+002	 9.45937E+001	 1.45903E+002	 1.29115E+000	 1.28442E+000	 6.51100E+003	 8.57108E+002	 1.00000E+000	 2.47660E+004	 1.00000E+000	 2.71551E+006	 1.65837E+000	 2.51575E+001	 1.60012E-002	 1.59178E-002	 5.99846E-002	 5.93857E-002	 7.15949E+005	 9.46506E+001	 1.46045E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.50000E+001	 0.00000E+000	 1.52974E+002	 1.24717E+002	 3.66382E+002	 1.00000E+002	 1.38057E+000	 4.36576E-002	 0.00000E+000	 2.70478E+002	 3.00138E+000	 9.90983E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70235E+002	 7.02808E-001	 8.27885E-001	 2.61194E-003	-2.07671E+001	-8.37168E+001	 1.89767E-002	-2.10101E+001	-9.97845E+001
 1.32576E+002	 6.11440E+002	 9.46222E+001	 1.45888E+002	 1.31688E+000	 1.19084E+000	 5.96300E+003	 7.33689E+002	 1.00000E+000	 2.47670E+004	 1.00000E+000	 2.71562E+006	 1.56819E+000	 2.47273E+001	 1.70535E-002	 1.54213E-002	 5.84074E-002	 4.82641E-002	 7.15949E+005	 9.46506E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.60000E+001	 0.00000E+000	 1.42801E+002	 1.33022E+002	 3.41100E+002	 1.00000E+002	 1.31924E+000	 3.92921E-002	 0.00000E+000	 2.73951E+002	 3.28275E+000	 9.46761E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70237E+002	 7.02808E-001	 8.27885E-001	 5.02630E-002	-1.72947E+001	-1.26812E+002	 1.89767E-002	-2.10086E+001	-9.97820E+001
 1.26850E+002	 4.63043E+002	 9.46499E+001	 1.45905E+002	 1.29805E+000	 1.16080E+000	 4.34500E+003	 6.80213E+002	 1.00000E+000	 2.47680E+004	 5.00000E+000	 2.71573E+006	 1.50677E+000	 2.15184E+001	 1.96923E-002	 1.76101E-002	 7.11112E-002	 5.74763E-002	 7.15949E+005	 9.46506E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.70000E+001	 0.00000E+000	 1.14184E+002	 1.12330E+002	 2.44902E+002	 1.00000E+002	 1.00187E+000	 6.72882E-002	 0.00000E+000	 2.76814E+002	 4.32205E+000	 8.42416E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70232E+002	 7.02808E-001	 8.27885E-001	 5.58203E-002	-1.44313E+001	-1.29514E+002	 1.89767E-002	-2.10139E+001	-9.97754E+001
 1.23087E+002	 3.51833E+002	 9.46868E+001	 1.46057E+002	 1.35658E+000	 1.25814E+000	 3.71000E+003	 4.52704E+002	 1.00000E+000	 2.47690E+004	 8.00000E+000	 2.71584E+006	 1.70676E+000	 1.87572E+001	 2.22719E-002	 2.06558E-002	 7.73319E-002	 6.70121E-002	 7.15949E+005	 9.46508E+001	 1.46044E+002	 1.30385E-002	 1.30385E-002	 1.70141E+005	 5.00000E+001	 1.80000E+001	 0.00000E+000	 1.01403E+002	 7.58369E+001	 1.82765E+002	 1.00000E+002	 7.62002E-001	 6.75228E-002	 0.00000E+000	 2.68643E+002	 5.05386E+000	 7.79652E-001	 1.02946E+002	 8.12677E+001	 2.00416E+002	 2.70227E+002	 7.02808E-001	 8.27885E-001	 3.76465E-002	-2.26027E+001	-1.19535E+002	 1.89767E-002	-2.10181E+001	-9.97193E+001
