Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Z Position	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Group Z Position	Group Sigma Z	42 Group Coherence	XY Ellipticity	Unwrapped Z	Unwrapped Z Error	XY Group Ellipticity	Unwrapped Group Z	Unwrapped Group Z Error
 1.30501E+002	 2.05617E+002	 9.04249E+001	 2.45992E+002	 1.04833E+000	 1.12186E+000	 1.51300E+003	 2.43957E+002	 1.00000E+000	 5.98000E+002	 5.50000E+001	 1.34612E+005	 1.17607E+000	 1.43393E+001	 2.69512E-002	 2.88415E-002	 6.23503E-002	 7.04145E-002	 2.90830E+004	 9.05223E+001	 2.46081E+002	 5.65004E-002	 5.65004E-002	 8.17400E+003	 3.00000E+000	 1.00000E+000	 0.00000E+000	 5.36133E+001	 1.34449E+002	 2.35471E+001	 1.00000E+002	 4.95958E-001	 1.13550E-001	 0.00000E+000	 1.05410E+002	 6.56710E+000	 9.39546E-001	 9.82730E+001	 2.32876E+002	 4.78434E+001	 1.04989E+002	 3.21417E+000	 8.25895E-001	-3.38814E-002	 1.05410E+002	-5.82389E+001	-4.00901E-002	 1.04989E+002	-4.85906E+001
 1.44432E+002	 4.48230E+002	 9.05372E+001	 2.46202E+002	 1.16376E+000	 1.21787E+000	 3.96800E+003	 6.11669E+002	 1.00000E+000	 5.99000E+002	 1.20000E+001	 1.34774E+005	 1.41732E+000	 2.11715E+001	 1.84747E-002	 1.93338E-002	 5.23819E-002	 5.70160E-002	 2.90830E+004	 9.05223E+001	 2.46081E+002	 5.65004E-002	 5.65004E-002	 8.17400E+003	 3.00000E+000	 2.00000E+000	 0.00000E+000	 1.22595E+002	 2.85104E+002	 5.14615E+001	 1.00000E+002	 1.08177E+000	 5.93113E-002	 0.00000E+000	 1.02738E+002	 4.34515E+000	 8.76841E-001	 9.82730E+001	 2.32876E+002	 4.78434E+001	 1.05106E+002	 3.21417E+000	 8.25895E-001	-2.27201E-002	 1.02738E+002	-7.88248E+001	-4.00901E-002	 1.05106E+002	-4.83117E+001
 1.38795E+002	 3.12298E+002	 9.05550E+001	 2.45953E+002	 1.09783E+000	 1.26091E+000	 2.69300E+003	 6.87747E+002	 1.00000E+000	 6.00000E+002	 6.60000E+001	 1.35027E+005	 1.38426E+000	 1.76720E+001	 2.11551E-002	 2.42978E-002	 6.98281E-002	 9.09485E-002	 2.90830E+004	 9.05223E+001	 2.46081E+002	 5.65004E-002	 5.65004E-002	 8.17400E+003	 3.00000E+000	 3.00000E+000	 0.00000E+000	 8.75264E+001	 2.11220E+002	 5.61627E+001	 3.00000E+002	 8.50510E-001	 1.51136E-001	 0.00000E+000	 1.10618E+002	 6.60633E+000	 7.00056E-001	 9.82730E+001	 2.32876E+002	 4.78434E+001	 1.05235E+002	 3.21417E+000	 8.25895E-001	-6.91416E-002	 1.10618E+002	 4.46423E+000	-4.00901E-002	 1.05235E+002	-4.82443E+001
 1.33983E+002	 3.60660E+002	 9.06009E+001	 2.46056E+002	 1.10895E+000	 1.30303E+000	 3.23300E+003	 3.73368E+002	 1.00000E+000	 6.08000E+002	 4.90000E+001	 1.36565E+005	 1.44500E+000	 1.89910E+001	 1.95033E-002	 2.29167E-002	 5.87255E-002	 7.96780E-002	 2.94360E+004	 9.05986E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 3.00000E+000	 0.00000E+000	 1.16377E+002	 2.23643E+002	 4.18462E+001	 1.00000E+002	 9.10358E-001	 9.51420E-002	 0.00000E+000	 9.36664E+001	 5.59137E+000	 7.54901E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.00892E+002	 2.05285E+000	 6.51588E-001	-8.04668E-002	 9.36664E+001	 6.15587E+000	-7.62938E-002	 1.00892E+002	 6.52856E+000
 1.32376E+002	 3.50931E+002	 9.05233E+001	 2.46529E+002	 1.08319E+000	 1.32568E+000	 3.14100E+003	 4.67264E+002	 1.00000E+000	 6.09000E+002	 4.90000E+001	 1.36753E+005	 1.43597E+000	 1.87332E+001	 1.93273E-002	 2.36541E-002	 5.20168E-002	 7.58669E-002	 2.95700E+004	 9.05233E+001	 2.46529E+002	 5.20168E-002	 7.58669E-002	 3.14100E+003	 1.00000E+000	 1.00000E+000	 0.00000E+000	 9.20738E+001	 2.21221E+002	 4.08017E+001	 1.00000E+002	 8.33591E-001	 9.28735E-002	 0.00000E+000	 1.05149E+002	 4.82589E+000	 8.87359E-001	 9.20738E+001	 2.21221E+002	 4.08017E+001	 1.05149E+002	 4.82589E+000	 8.87359E-001	-1.00665E-001	 1.05149E+002	 5.10652E+001	-1.00665E-001	 1.05149E+002	 5.10652E+001
 1.43669E+002	 4.06409E+002	 9.05555E+001	 2.46194E+002	 1.09622E+000	 1.23001E+000	 3.42400E+003	 5.31989E+002	 1.00000E+000	 6.10000E+002	 3.90000E+001	 1.36944E+005	 1.34836E+000	 2.01596E+001	 1.87340E-002	 2.10204E-002	 5.75225E-002	 7.15184E-002	 2.94360E+004	 9.05986E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 4.00000E+000	 0.00000E+000	 1.22949E+002	 2.53938E+002	 5.33465E+001	 1.00000E+002	 1.02662E+000	 8.67466E-002	 0.00000E+000	 9.92858E+001	 5.58525E+000	 7.34348E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01126E+002	 2.05285E+000	 6.51588E-001	-5.75134E-002	 9.92858E+001	-2.57837E+001	-7.62938E-002	 1.01126E+002	 6.76620E+000
 1.36540E+002	 2.02617E+002	 9.06861E+001	 2.46239E+002	 1.15628E+000	 1.18436E+000	 1.73400E+003	 3.87517E+002	 1.00000E+000	 6.11000E+002	 2.09000E+002	 1.37222E+005	 1.36945E+000	 1.42343E+001	 2.77676E-002	 2.84420E-002	 9.87383E-002	 1.03374E-001	 2.94360E+004	 9.05987E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 5.00000E+000	 0.00000E+000	 5.90085E+001	 1.15248E+002	 3.03111E+001	 1.00000E+002	 4.94722E-001	 3.04433E-001	 0.00000E+000	 9.88210E+001	 9.83336E+000	 5.86118E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01190E+002	 2.05285E+000	 6.51588E-001	-1.19988E-002	 9.88210E+001	-9.99425E+001	-7.62938E-002	 1.01190E+002	 6.95652E+000
 1.36185E+002	 3.61300E+002	 9.05937E+001	 2.46159E+002	 1.14233E+000	 1.30335E+000	 3.34900E+003	 4.10883E+002	 1.00000E+000	 6.13000E+002	 4.40000E+001	 1.37524E+005	 1.48886E+000	 1.90079E+001	 1.97394E-002	 2.25218E-002	 6.31595E-002	 8.11671E-002	 2.94360E+004	 9.05987E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 6.00000E+000	 0.00000E+000	 1.04983E+002	 2.26255E+002	 4.39627E+001	 1.00000E+002	 8.90288E-001	 9.34303E-002	 0.00000E+000	 1.00959E+002	 5.20834E+000	 7.96259E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01332E+002	 2.05285E+000	 6.51588E-001	-6.58384E-002	 1.00959E+002	-1.05002E+001	-7.62938E-002	 1.01332E+002	 6.99433E+000
 1.33247E+002	 3.60532E+002	 9.05981E+001	 2.46256E+002	 1.26729E+000	 1.25004E+000	 3.55500E+003	 3.85117E+002	 1.00000E+000	 6.14000E+002	 4.30000E+001	 1.37713E+005	 1.58417E+000	 1.89877E+001	 2.12548E-002	 2.09655E-002	 6.15757E-002	 6.00215E-002	 2.94360E+004	 9.05987E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 7.00000E+000	 0.00000E+000	 1.17415E+002	 2.13128E+002	 5.00236E+001	 1.00000E+002	 9.18752E-001	 7.13924E-002	 0.00000E+000	 9.21967E+001	 6.50900E+000	 6.18411E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01441E+002	 2.05285E+000	 6.51588E-001	 6.85218E-003	 9.21967E+001	-1.37104E+002	-7.62938E-002	 1.01441E+002	 7.13651E+000
 1.37002E+002	 3.13913E+002	 9.04796E+001	 2.46205E+002	 1.05938E+000	 1.23677E+000	 2.57000E+003	 4.44916E+002	 1.00000E+000	 6.15000E+002	 6.30000E+001	 1.37938E+005	 1.31021E+000	 1.77176E+001	 2.08970E-002	 2.43963E-002	 6.40012E-002	 8.58052E-002	 2.94360E+004	 9.05987E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 8.00000E+000	 0.00000E+000	 8.20513E+001	 2.05139E+002	 3.30527E+001	 1.00000E+002	 7.48120E-001	 1.42016E-001	 0.00000E+000	 1.05802E+002	 4.85476E+000	 9.75163E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01463E+002	 2.05285E+000	 6.51588E-001	-7.72580E-002	 1.05802E+002	 1.29619E+001	-7.62938E-002	 1.01463E+002	 7.04081E+000
 1.32420E+002	 3.99076E+002	 9.06177E+001	 2.46527E+002	 1.11015E+000	 1.44264E+000	 3.95700E+003	 4.87220E+002	 1.00000E+000	 6.16000E+002	 3.80000E+001	 1.38108E+005	 1.60155E+000	 1.99769E+001	 1.76482E-002	 2.29338E-002	 5.31760E-002	 8.75152E-002	 2.94360E+004	 9.05987E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 9.00000E+000	 0.00000E+000	 1.10317E+002	 2.33571E+002	 5.58117E+001	 1.00000E+002	 9.58297E-001	 7.24979E-002	 0.00000E+000	 1.02887E+002	 5.60715E+000	 6.80434E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01556E+002	 2.05285E+000	 6.51588E-001	-1.30245E-001	 1.02887E+002	 9.83713E+001	-7.62938E-002	 1.01556E+002	 7.35199E+000
 1.27875E+002	 2.45289E+002	 9.07352E+001	 2.46477E+002	 1.31051E+000	 1.50976E+000	 2.97200E+003	 5.07519E+002	 1.00000E+000	 6.17000E+002	 7.60000E+001	 1.38332E+005	 1.97856E+000	 1.56617E+001	 2.40390E-002	 2.76939E-002	 9.18062E-002	 1.20705E-001	 2.94360E+004	 9.05987E+001	 2.46217E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 1.00000E+001	 0.00000E+000	 7.42388E+001	 1.49178E+002	 6.82164E+001	 3.00000E+002	 7.28135E-001	 2.16783E-001	 0.00000E+000	 1.27207E+002	 1.58378E+001	 2.77967E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01650E+002	 2.05285E+000	 6.51588E-001	-7.06482E-002	 1.27207E+002	 2.38361E+001	-7.62938E-002	 1.01650E+002	 7.53207E+000
 1.40630E+002	 3.82906E+002	 9.05801E+001	 2.46149E+002	 1.16060E+000	 1.36190E+000	 3.75500E+003	 6.08962E+002	 1.00000E+000	 6.18000E+002	 3.60000E+001	 1.38493E+005	 1.58062E+000	 1.95680E+001	 1.89398E-002	 2.22250E-002	 6.49966E-002	 8.83297E-002	 2.94360E+004	 9.05987E+001	 2.46216E+002	 4.58377E-002	 4.58377E-002	 3.21930E+004	 1.10000E+001	 1.10000E+001	 0.00000E+000	 1.13448E+002	 2.37066E+002	 5.60537E+001	 1.00000E+002	 9.74889E-001	 1.11897E-001	 0.00000E+000	 1.02120E+002	 5.76851E+000	 6.78958E-001	 9.73356E+001	 2.00297E+002	 4.90683E+001	 1.01727E+002	 2.05285E+000	 6.51588E-001	-7.98042E-002	 1.02120E+002	 1.35316E+001	-7.62938E-002	 1.01727E+002	 7.37425E+000
 1.33876E+002	 3.16141E+002	 9.06117E+001	 2.46233E+002	 1.21584E+000	 1.23798E+000	 2.96700E+003	 4.37772E+002	 1.00000E+000	 6.22000E+002	 5.60000E+001	 1.39289E+005	 1.50518E+000	 1.77804E+001	 2.23212E-002	 2.27276E-002	 6.29106E-002	 6.50587E-002	 3.01510E+004	 9.06527E+001	 2.46302E+002	 4.73906E-002	 4.73906E-002	 1.34130E+004	 5.00000E+000	 1.00000E+000	 0.00000E+000	 9.16011E+001	 1.93685E+002	 3.56264E+001	 1.00000E+002	 7.60511E-001	 9.55172E-002	 0.00000E+000	 1.00043E+002	 5.42919E+000	 8.11554E-001	 9.37622E+001	 1.98061E+002	 4.02882E+001	 1.01016E+002	 2.71737E+000	 7.62604E-001	-9.02167E-003	 1.00043E+002	-1.03599E+002	-3.24025E-002	 1.01016E+002	-6.47942E+001
 1.28763E+002	 2.60289E+002	 9.05832E+001	 2.46490E+002	 1.12989E+000	 1.28281E+000	 2.35400E+003	 2.20786E+002	 1.00000E+000	 6.23000E+002	 8.00000E+001	 1.39495E+005	 1.44944E+000	 1.61335E+001	 2.32881E-002	 2.64399E-002	 5.69815E-002	 7.18766E-002	 3.01510E+004	 9.06527E+001	 2.46302E+002	 4.73906E-002	 4.73906E-002	 1.34130E+004	 5.00000E+000	 2.00000E+000	 0.00000E+000	 7.19086E+001	 1.65558E+002	 3.18603E+001	 1.00000E+002	 6.36601E-001	 9.35516E-002	 0.00000E+000	 1.04764E+002	 5.88760E+000	 8.40174E-001	 9.37622E+001	 1.98061E+002	 4.02882E+001	 1.01077E+002	 2.71737E+000	 7.62604E-001	-6.33817E-002	 1.04764E+002	-1.06157E+001	-3.24025E-002	 1.01077E+002	-6.46792E+001
 1.35261E+002	 3.55763E+002	 9.05421E+001	 2.46350E+002	 1.05913E+000	 1.26450E+000	 2.97700E+003	 2.89005E+002	 1.00000E+000	 6.24000E+002	 4.20000E+001	 1.39655E+005	 1.33927E+000	 1.88617E+001	 1.94116E-002	 2.31755E-002	 4.46967E-002	 6.16370E-002	 3.01510E+004	 9.06527E+001	 2.46301E+002	 4.73906E-002	 4.73906E-002	 1.34130E+004	 5.00000E+000	 3.00000E+000	 0.00000E+000	 1.04869E+002	 2.31641E+002	 4.67590E+001	 1.00000E+002	 9.09773E-001	 5.44086E-002	 0.00000E+000	 1.03376E+002	 5.55504E+000	 7.91835E-001	 9.37622E+001	 1.98061E+002	 4.02882E+001	 1.01121E+002	 2.71737E+000	 7.62604E-001	-8.83820E-002	 1.03376E+002	 2.89368E+001	-3.24025E-002	 1.01121E+002	-6.47141E+001
 1.39731E+002	 3.68973E+002	 9.06794E+001	 2.46173E+002	 1.21498E+000	 1.30484E+000	 3.63500E+003	 6.53786E+002	 1.00000E+000	 6.25000E+002	 3.80000E+001	 1.39849E+005	 1.58535E+000	 1.92087E+001	 2.01519E-002	 2.16424E-002	 7.82629E-002	 8.98231E-002	 3.01510E+004	 9.06527E+001	 2.46301E+002	 4.73906E-002	 4.73906E-002	 1.34130E+004	 5.00000E+000	 4.00000E+000	 0.00000E+000	 1.17632E+002	 2.32752E+002	 4.71296E+001	 0.00000E+000	 9.49191E-001	 1.38766E-001	 0.00000E+000	 9.73400E+001	 5.44645E+000	 7.30879E-001	 9.37622E+001	 1.98061E+002	 4.02882E+001	 1.01172E+002	 2.71737E+000	 7.62604E-001	-3.56636E-002	 9.73400E+001	-6.31446E+001	-3.24025E-002	 1.01172E+002	-6.45991E+001
 1.35736E+002	 1.71260E+002	 9.10026E+001	 2.46356E+002	 1.28785E+000	 1.07884E+000	 1.48000E+003	 4.94668E+002	 1.00000E+000	 6.26000E+002	 3.67000E+002	 1.40161E+005	 1.38939E+000	 1.30866E+001	 3.34761E-002	 2.80432E-002	 1.07350E-001	 7.70940E-002	 3.01510E+004	 9.06527E+001	 2.46301E+002	 4.73906E-002	 4.73906E-002	 1.34130E+004	 5.00000E+000	 5.00000E+000	 0.00000E+000	 5.18872E+001	 1.05779E+002	 3.32193E+001	 1.00000E+002	 4.65137E-001	 2.62563E-001	 0.00000E+000	 1.06915E+002	 1.23870E+001	 5.03633E-001	 9.37622E+001	 1.98061E+002	 4.02882E+001	 1.01246E+002	 2.71737E+000	 7.62604E-001	 8.83123E-002	 3.98160E+002	 3.66203E+001	-3.24025E-002	 1.01246E+002	-6.41897E+001
 1.40709E+002	 5.10789E+002	 9.14002E+001	 2.46510E+002	 1.29228E+000	 1.27142E+000	 5.21800E+003	 8.33117E+002	 1.00000E+000	 6.27000E+002	 1.10000E+001	 1.40198E+005	 1.64304E+000	 2.26006E+001	 1.78898E-002	 1.76010E-002	 4.87927E-002	 4.73468E-002	 3.03500E+004	 9.13218E+001	 2.46452E+002	 5.10998E-002	 5.10998E-002	 9.32900E+003	 2.00000E+000	 1.00000E+000	 0.00000E+000	 7.69051E+001	 2.66467E+002	 1.64447E+002	 1.00000E+002	 1.28138E+000	 4.34471E-002	 0.00000E+000	 1.66163E+002	 5.43154E+000	 6.11697E-001	 8.36678E+001	 2.74598E+002	 1.46173E+002	 1.55044E+002	 4.22337E+000	 5.88348E-001	 8.13516E-003	 1.66163E+002	-6.44426E+001	 2.24055E-002	 1.55044E+002	-9.86380E+001
