Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Z Position	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Group Z Position	Group Sigma Z	42 Group Coherence	XY Ellipticity	Unwrapped Z	Unwrapped Z Error	XY Group Ellipticity	Unwrapped Group Z	Unwrapped Group Z Error
 2.10539E+002	 2.48172E+003	 1.89354E+002	 1.21193E+002	 1.42898E+000	 1.46927E+000	 3.17510E+004	 8.50586E+003	 1.00000E+000	 4.30000E+001	 0.00000E+000	 4.56800E+003	 2.09955E+000	 4.98169E+001	 8.01950E-003	 8.24559E-003	 5.51801E-002	 5.82983E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 3.00000E+000	 0.00000E+000	 6.74240E+002	 9.16156E+002	 9.05983E+002	 1.00000E+002	 7.79629E+000	 2.71352E-002	 0.00000E+000	 2.05526E+002	 3.56392E+000	 4.54449E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.03433E+002	 1.00304E+000	 5.12161E-001	-1.34174E-002	-8.56741E+001	-7.65140E+001	-1.94639E-002	-8.77670E+001	-6.72537E+001
 2.30231E+002	 2.38615E+003	 1.89396E+002	 1.21198E+002	 1.41677E+000	 1.45160E+000	 2.99760E+004	 5.99626E+003	 1.00000E+000	 4.40000E+001	 0.00000E+000	 4.67100E+003	 2.05658E+000	 4.88482E+001	 8.18298E-003	 8.38417E-003	 5.07563E-002	 5.32464E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 4.00000E+000	 0.00000E+000	 6.39394E+002	 8.55475E+002	 8.98457E+002	 1.00000E+002	 7.48875E+000	 2.27421E-002	 0.00000E+000	 2.01522E+002	 3.50777E+000	 4.75196E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.03556E+002	 1.00304E+000	 5.12161E-001	-1.16432E-002	-8.96784E+001	-8.38391E+001	-1.94462E-002	-8.76443E+001	-6.71557E+001
 2.24918E+002	 2.52539E+003	 1.89341E+002	 1.21241E+002	 1.47245E+000	 1.51155E+000	 3.40510E+004	 1.03926E+004	 1.00000E+000	 4.50000E+001	 0.00000E+000	 4.79200E+003	 2.22568E+000	 5.02532E+001	 7.97950E-003	 8.19138E-003	 5.55981E-002	 5.85558E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 5.00000E+000	 0.00000E+000	 6.96208E+002	 9.12983E+002	 9.25934E+002	 1.00000E+002	 7.92072E+000	 2.50752E-002	 0.00000E+000	 2.03534E+002	 3.53798E+000	 4.42049E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.03625E+002	 1.00304E+000	 5.12161E-001	-1.25999E-002	-8.76663E+001	-8.00365E+001	-1.94443E-002	-8.75753E+001	-6.70948E+001
 2.29853E+002	 1.99888E+003	 1.89522E+002	 1.21138E+002	 1.36759E+000	 1.41665E+000	 2.37650E+004	 4.95005E+003	 1.00000E+000	 4.60000E+001	 0.00000E+000	 4.88800E+003	 1.93741E+000	 4.47088E+001	 8.87132E-003	 9.18956E-003	 5.03430E-002	 5.39562E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 6.00000E+000	 0.00000E+000	 4.69866E+002	 7.02780E+002	 8.34321E+002	 1.00000E+002	 6.31632E+000	 2.51931E-002	 0.00000E+000	 1.96947E+002	 3.01622E+000	 6.20668E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.03726E+002	 1.00304E+000	 5.12161E-001	-1.71079E-002	-9.42530E+001	-7.81415E+001	-1.94338E-002	-8.74737E+001	-6.69933E+001
 2.30719E+002	 2.35573E+003	 1.89386E+002	 1.21253E+002	 1.39050E+000	 1.49046E+000	 2.98030E+004	 8.06401E+003	 1.00000E+000	 4.70000E+001	 0.00000E+000	 4.98700E+003	 2.07248E+000	 4.85359E+001	 8.05456E-003	 8.63354E-003	 5.19630E-002	 5.95987E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 7.00000E+000	 0.00000E+000	 6.19304E+002	 8.62099E+002	 9.03245E+002	 1.00000E+002	 7.46470E+000	 2.56561E-002	 0.00000E+000	 2.02520E+002	 3.33535E+000	 5.01209E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.03826E+002	 1.00304E+000	 5.12161E-001	-3.41745E-002	-8.86804E+001	-4.04591E+001	-1.94242E-002	-8.73740E+001	-6.69216E+001
 2.29699E+002	 2.46541E+003	 1.89405E+002	 1.21244E+002	 1.39463E+000	 1.50508E+000	 3.15430E+004	 9.98105E+003	 1.00000E+000	 4.80000E+001	 0.00000E+000	 5.09600E+003	 2.09903E+000	 4.96529E+001	 7.85248E-003	 8.47441E-003	 5.00575E-002	 5.81882E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 8.00000E+000	 0.00000E+000	 6.46717E+002	 9.08342E+002	 9.18918E+002	 1.00000E+002	 7.73562E+000	 2.22790E-002	 0.00000E+000	 2.04901E+002	 3.32288E+000	 4.89018E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.03931E+002	 1.00304E+000	 5.12161E-001	-3.75616E-002	-8.62993E+001	-3.16793E+001	-1.94125E-002	-8.72694E+001	-6.68366E+001
 2.21058E+002	 2.36874E+003	 1.89400E+002	 1.21219E+002	 1.40357E+000	 1.47313E+000	 2.99030E+004	 7.23232E+003	 1.00000E+000	 4.90000E+001	 0.00000E+000	 5.21100E+003	 2.06763E+000	 4.86697E+001	 8.11662E-003	 8.51890E-003	 5.13108E-002	 5.64506E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 9.00000E+000	 0.00000E+000	 5.60692E+002	 9.00857E+002	 9.18716E+002	 1.00000E+002	 7.45664E+000	 2.57828E-002	 0.00000E+000	 2.05807E+002	 2.86263E+000	 5.83000E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.04032E+002	 1.00304E+000	 5.12161E-001	-2.36382E-002	-8.53930E+001	-5.70213E+001	-1.94021E-002	-8.71683E+001	-6.67593E+001
 2.25195E+002	 2.14664E+003	 1.89405E+002	 1.21162E+002	 1.34424E+000	 1.37431E+000	 2.44370E+004	 5.18497E+003	 1.00000E+000	 5.00000E+001	 0.00000E+000	 5.30900E+003	 1.84740E+000	 4.63319E+001	 8.59911E-003	 8.79146E-003	 4.92477E-002	 5.14376E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 1.00000E+001	 0.00000E+000	 5.01968E+002	 8.29064E+002	 8.41891E+002	 1.00000E+002	 6.80820E+000	 2.72701E-002	 0.00000E+000	 2.06365E+002	 3.08350E+000	 5.98720E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.04141E+002	 1.00304E+000	 5.12161E-001	-1.05039E-002	-8.48353E+001	-8.11365E+001	-1.93907E-002	-8.70593E+001	-6.66781E+001
 2.10308E+002	 1.59620E+003	 1.89640E+002	 1.21006E+002	 1.17778E+000	 1.37325E+000	 1.59510E+004	 3.04143E+003	 1.00000E+000	 5.10000E+001	 0.00000E+000	 5.41200E+003	 1.61739E+000	 3.99525E+001	 9.32547E-003	 1.08732E-002	 4.82385E-002	 6.52139E-002	 1.28900E+003	 1.89396E+002	 1.21204E+002	 1.94370E-002	 1.94370E-002	 3.15596E+005	 1.10000E+001	 1.10000E+001	 0.00000E+000	 2.87866E+002	 6.90225E+002	 6.39647E+002	 1.00000E+002	 5.07092E+000	 2.35846E-002	 0.00000E+000	 2.12563E+002	 2.92045E+000	 7.82432E-001	 6.03281E+002	 8.63872E+002	 8.90965E+002	 2.04243E+002	 1.00304E+000	 5.12161E-001	-7.60742E-002	-7.86372E+001	 4.95681E+001	-1.93792E-002	-8.69569E+001	-6.65745E+001
 2.07634E+002	 1.73491E+003	 1.89818E+002	 1.20886E+002	 1.18009E+000	 1.41384E+000	 1.78620E+004	 2.86635E+003	 1.00000E+000	 5.20000E+001	 0.00000E+000	 5.51000E+003	 1.66847E+000	 4.16522E+001	 8.82981E-003	 1.05788E-002	 4.53642E-002	 6.46937E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 1.00000E+000	 0.00000E+000	 3.18485E+002	 7.56341E+002	 7.12887E+002	 1.00000E+002	 5.60670E+000	 2.19184E-002	 0.00000E+000	 2.11822E+002	 2.76003E+000	 7.82369E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.08793E+002	 9.61504E-001	 8.03981E-001	-8.95614E-002	-7.93776E+001	 7.51146E+001	-9.65455E-002	-8.24075E+001	 8.58208E+001
 2.15089E+002	 1.54167E+003	 1.89825E+002	 1.20918E+002	 1.18254E+000	 1.41644E+000	 1.58600E+004	 3.01121E+003	 1.00000E+000	 5.30000E+001	 0.00000E+000	 5.61900E+003	 1.67500E+000	 3.92641E+001	 9.38996E-003	 1.12473E-002	 4.79490E-002	 6.83443E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 2.00000E+000	 0.00000E+000	 2.73962E+002	 6.46443E+002	 6.57774E+002	 1.00000E+002	 4.96314E+000	 2.93532E-002	 0.00000E+000	 2.08342E+002	 2.84695E+000	 8.04934E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.08936E+002	 9.61504E-001	 8.03981E-001	-8.94264E-002	-8.28585E+001	 7.13746E+001	-9.65256E-002	-8.22637E+001	 8.59309E+001
 2.03983E+002	 1.35809E+003	 1.89835E+002	 1.20900E+002	 1.17140E+000	 1.42903E+000	 1.39640E+004	 2.38418E+003	 1.00000E+000	 5.40000E+001	 3.00000E+000	 5.71400E+003	 1.67397E+000	 3.68523E+001	 9.91291E-003	 1.20931E-002	 5.34831E-002	 7.90921E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 3.00000E+000	 0.00000E+000	 2.46805E+002	 5.98302E+002	 5.47242E+002	 1.00000E+002	 4.36277E+000	 3.37633E-002	 0.00000E+000	 2.13526E+002	 3.11291E+000	 7.84549E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09012E+002	 9.61504E-001	 8.03981E-001	-9.85011E-002	-7.76736E+001	 9.44235E+001	-9.65226E-002	-8.21880E+001	 8.60000E+001
 2.07446E+002	 1.34845E+003	 1.89800E+002	 1.20926E+002	 1.15686E+000	 1.39841E+000	 1.34230E+004	 1.94047E+003	 1.00000E+000	 5.50000E+001	 5.00000E+000	 5.80800E+003	 1.61776E+000	 3.67212E+001	 9.98518E-003	 1.20701E-002	 5.09046E-002	 7.38730E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 4.00000E+000	 0.00000E+000	 2.26418E+002	 6.29098E+002	 5.31766E+002	 1.00000E+002	 4.33937E+000	 2.82099E-002	 0.00000E+000	 2.17383E+002	 2.97799E+000	 8.36457E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09088E+002	 9.61504E-001	 8.03981E-001	-9.39539E-002	-7.38170E+001	 8.93048E+001	-9.65199E-002	-8.21119E+001	 8.60677E+001
 2.02472E+002	 1.31297E+003	 1.89810E+002	 1.20901E+002	 1.17130E+000	 1.39124E+000	 1.31710E+004	 2.46945E+003	 1.00000E+000	 5.60000E+001	 7.00000E+000	 5.89900E+003	 1.62957E+000	 3.62349E+001	 1.02061E-002	 1.21226E-002	 4.96239E-002	 6.95254E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 5.00000E+000	 0.00000E+000	 2.31210E+002	 5.67880E+002	 5.47404E+002	 1.00000E+002	 4.22764E+000	 2.81158E-002	 0.00000E+000	 2.11201E+002	 3.11663E+000	 8.06855E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09179E+002	 9.61504E-001	 8.03981E-001	-8.52434E-002	-7.99995E+001	 6.60476E+001	-9.65139E-002	-8.20209E+001	 8.61457E+001
 2.00931E+002	 1.27627E+003	 1.89828E+002	 1.20837E+002	 1.16088E+000	 1.41870E+000	 1.29380E+004	 2.17389E+003	 1.00000E+000	 5.70000E+001	 1.00000E+001	 5.99300E+003	 1.64693E+000	 3.57249E+001	 1.02059E-002	 1.24726E-002	 5.10930E-002	 7.57429E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 6.00000E+000	 0.00000E+000	 2.27858E+002	 5.31979E+002	 5.74091E+002	 1.00000E+002	 4.20371E+000	 3.78171E-002	 0.00000E+000	 2.05998E+002	 3.08347E+000	 8.22845E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09265E+002	 9.61504E-001	 8.03981E-001	-9.93641E-002	-8.52024E+001	 8.85930E+001	-9.65086E-002	-8.19347E+001	 8.62165E+001
 1.92747E+002	 1.29009E+003	 1.89731E+002	 1.20946E+002	 1.19607E+000	 1.42515E+000	 1.35440E+004	 2.17509E+003	 1.00000E+000	 5.80000E+001	 9.00000E+000	 6.08000E+003	 1.70457E+000	 3.59178E+001	 1.02774E-002	 1.22458E-002	 5.10222E-002	 7.19522E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 7.00000E+000	 0.00000E+000	 2.40529E+002	 5.53480E+002	 5.16172E+002	 1.00000E+002	 4.10630E+000	 3.25287E-002	 0.00000E+000	 2.12890E+002	 3.25311E+000	 7.62288E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09389E+002	 9.61504E-001	 8.03981E-001	-8.67906E-002	-7.83105E+001	 7.07503E+001	-9.64949E-002	-8.18111E+001	 8.63092E+001
 1.93642E+002	 1.08162E+003	 1.89869E+002	 1.20871E+002	 1.16485E+000	 1.46979E+000	 1.13540E+004	 1.75924E+003	 1.00000E+000	 5.90000E+001	 2.30000E+001	 6.19100E+003	 1.71209E+000	 3.28880E+001	 1.09319E-002	 1.37937E-002	 5.62519E-002	 8.88562E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 8.00000E+000	 0.00000E+000	 1.95084E+002	 4.21255E+002	 4.97489E+002	 1.00000E+002	 3.51920E+000	 3.77697E-002	 0.00000E+000	 2.02016E+002	 3.28245E+000	 8.25123E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09507E+002	 9.61504E-001	 8.03981E-001	-1.15146E-001	-8.91837E+001	 1.16142E+002	-9.64829E-002	-8.16931E+001	 8.64192E+001
 1.95110E+002	 1.44121E+003	 1.89767E+002	 1.20914E+002	 1.19038E+000	 1.42791E+000	 1.50940E+004	 2.13395E+003	 1.00000E+000	 6.00000E+001	 1.00000E+000	 6.26600E+003	 1.69976E+000	 3.79632E+001	 9.68913E-003	 1.16225E-002	 4.75209E-002	 6.78912E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 9.00000E+000	 0.00000E+000	 2.69536E+002	 5.84416E+002	 6.17915E+002	 1.00000E+002	 4.63165E+000	 2.12387E-002	 0.00000E+000	 2.06905E+002	 3.02759E+000	 7.75876E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09591E+002	 9.61504E-001	 8.03981E-001	-9.00986E-002	-8.42946E+001	 7.12451E+001	-9.64783E-002	-8.16093E+001	 8.64807E+001
 1.79209E+002	 1.17892E+003	 1.90004E+002	 1.20742E+002	 1.13924E+000	 1.47123E+000	 1.21660E+004	 2.01035E+003	 1.00000E+000	 6.10000E+001	 8.00000E+000	 6.36600E+003	 1.67608E+000	 3.43354E+001	 1.03286E-002	 1.33385E-002	 4.50467E-002	 7.42374E-002	 1.62600E+003	 1.89825E+002	 1.20887E+002	 2.01723E-002	 2.01723E-002	 1.39376E+005	 1.00000E+001	 1.00000E+001	 0.00000E+000	 1.78593E+002	 4.36063E+002	 5.90273E+002	 1.00000E+002	 3.83101E+000	 2.33623E-002	 0.00000E+000	 1.97927E+002	 2.73993E+000	 9.54943E-001	 2.45570E+002	 5.83524E+002	 5.86403E+002	 2.09701E+002	 9.61504E-001	 8.03981E-001	-1.26571E-001	-9.32731E+001	 1.35254E+002	-9.64676E-002	-8.14989E+001	 8.65911E+001
